major_cluster	sub_cluster	state_order	af35_primary	UMAP_1	UMAP_2
CD4	CD4_C02_IL7R	2	-0.247727701692588	1.369863	-2.4237494
CD4	CD4_C04_GZMK	4	0.0351375727720721	3.1838045	0.089801416
CD4	CD4_C05_GNLY	5	0.96931970424927	6.9672513	-1.5102469
CD4	CD4_C02_IL7R	2	-0.0495568947570925	0.88576853	-3.993617
CD8	CD8_C08_GZMK	17	0.121738520207684	4.59647	8.204004
CD8	CD8_C01_LEF1	10	-0.195154603048666	-0.7641114	4.3011584
CD8	CD8_C10_SLC4A10	19	-0.132942691693447	3.2803576	9.095465
CD8	CD8_C06_IKZF2	15	0.300344298327237	6.465307	0.9493689
CD4	CD4_C04_GZMK	4	-0.249806832763079	4.2073355	0.5519028
CD4	CD4_C02_IL7R	2	-0.241362321111663	0.44265696	-3.337361
CD4	CD4_C02_IL7R	2	-0.18724159530929	1.2519913	-3.0494993
CD4	CD4_C01_CCR7	1	-0.178690118249243	0.29681438	-1.5618724
CD4	CD4_C02_IL7R	2	-0.222905002407835	2.2937295	-2.6353064
CD4	CD4_C02_IL7R	2	-0.247259134839752	0.8435075	-2.7455719
CD4	CD4_C04_GZMK	4	-0.0915345401795314	2.2708027	-1.1508342
CD8	CD8_C03_CX3CR1	12	0.108738886513229	6.366566	0.22036143
CD4	CD4_C02_IL7R	2	0.00324406918957962	1.721128	-1.0954876
CD4	CD4_C04_GZMK	4	0.181569181016694	2.5903575	-0.7008687
CD8	CD8_C03_CX3CR1	12	0.426773680265521	5.8905454	0.84119976
CD8	CD8_C10_SLC4A10	19	-0.0978070287816682	3.8628259	4.596677
CD4	CD4_C02_IL7R	2	-0.319748367450315	2.0075357	-1.2254077
CD8	CD8_C03_CX3CR1	12	0.315056878182623	6.7299986	0.8680454
CD4	CD4_C04_GZMK	4	-0.142853336322094	2.3662033	-1.1104872
CD4	CD4_C01_CCR7	1	-0.275704489106218	-0.12334328	-3.514534
CD4	CD4_C01_CCR7	1	-0.32794929714901	-0.11754889	-2.7681835
CD4	CD4_C04_GZMK	4	0.12069429655724	3.3527768	0.12880148
CD4	CD4_C02_IL7R	2	-0.353047408132158	1.9968185	-2.1963558
CD8	CD8_C06_IKZF2	15	0.0607809306914237	7.0136747	-0.11521125
CD8	CD8_C08_GZMK	17	-0.172098265635164	3.9331212	6.7798595
CD8	CD8_C01_LEF1	10	-0.495246888234603	-1.3857528	3.3856928
CD4	CD4_C04_GZMK	4	-0.0933439558180604	4.0225472	0.6734015
CD4	CD4_C04_GZMK	4	-0.149081185850512	3.1243908	-0.08372689
CD8	CD8_C06_IKZF2	15	0.222146326152501	6.776887	1.1154482
CD4	CD4_C02_IL7R	2	-0.31471906858313	1.907384	-3.2372346
CD8	CD8_C08_GZMK	17	0.192030210586896	5.3410225	6.269836
CD4	CD4_C08_FOXP3	8	0.119230774736463	-3.082328	3.0989614
CD8	CD8_C01_LEF1	10	0.0141528796007124	-1.1223738	5.1531205
CD4	CD4_C04_GZMK	4	-0.122993218441183	1.6352142	-1.2705573
CD4	CD4_C01_CCR7	1	-0.218696569663607	-0.682179	-2.830436
CD4	CD4_C01_CCR7	1	-0.0571705717598387	0.67007184	-1.859286
CD4	CD4_C04_GZMK	4	0.0659912255732451	3.1993432	0.4571729
CD4	CD4_C02_IL7R	2	-0.327137377766642	0.8101641	-2.426415
CD4	CD4_C02_IL7R	2	0.0822512059392168	0.48891455	-2.1708212
CD4	CD4_C01_CCR7	1	-0.160456319761566	0.7215882	-1.9926748
CD4	CD4_C01_CCR7	1	-0.400028813619795	-0.8044653	-3.7482445
CD8	CD8_C08_GZMK	17	-0.088137243975068	5.0136003	3.7936907
CD4	CD4_C02_IL7R	2	0.0453301506345968	0.5616059	-3.0501897
CD8	CD8_C08_GZMK	17	0.0513530533960978	4.9246597	3.5267072
CD8	CD8_C01_LEF1	10	-0.0695767301420426	-1.7415416	3.9465635
CD4	CD4_C04_GZMK	4	0.0764114238749899	3.5955064	0.2144834
CD4	CD4_C04_GZMK	4	0.0730409293627378	3.0583117	-0.72236836
CD4	CD4_C02_IL7R	2	-0.102310308466482	2.5893953	-1.2552576
CD8	CD8_C10_SLC4A10	19	0.264662021088462	3.313585	9.903087
CD4	CD4_C04_GZMK	4	0.0115509095781679	3.5621874	-0.015193552
CD4	CD4_C01_CCR7	1	-0.0422706457063913	-1.032944	-2.0473986
CD4	CD4_C01_CCR7	1	-0.120334017988757	-0.88065386	-2.1939409
CD4	CD4_C01_CCR7	1	-0.166853221532002	-1.2257214	-3.3263643
CD8	CD8_C03_CX3CR1	12	0.918233700361775	8.284438	2.0431182
CD8	CD8_C06_IKZF2	15	0.360676817008521	7.4340467	1.2345668
CD8	CD8_C06_IKZF2	15	0.4748064049673	7.3495865	1.1238066
CD8	CD8_C06_IKZF2	15	0.166275476919626	7.4950404	0.6652793
CD4	CD4_C01_CCR7	1	-0.0934306476935072	-2.3734126	-2.5222206
CD8	CD8_C04_GIMAP4	13	0.136721525723397	4.626646	3.9620473
CD4	CD4_C03_CD44	3	-0.219650270207134	2.1050363	-0.4987543
CD4	CD4_C02_IL7R	2	0.118006703219491	2.0429785	-1.2545418
CD4	CD4_C01_CCR7	1	-0.15311816701636	-0.8441162	-4.3037806
CD4	CD4_C02_IL7R	2	-0.154684232239786	2.1221802	-2.4612746
CD4	CD4_C02_IL7R	2	-0.31168315005747	1.6473134	-2.8925326
CD8	CD8_C04_GIMAP4	13	0.196605549750253	6.6248193	1.5230509
CD4	CD4_C02_IL7R	2	-0.322542454255951	1.0684942	-2.5872757
CD8	CD8_C03_CX3CR1	12	0.762984084278666	9.986706	0.45397115
CD8	CD8_C09_LAYN	18	0.301157546216925	8.564676	8.767314
CD8	CD8_C03_CX3CR1	12	0.729282195025908	8.048143	2.7138193
CD4	CD4_C04_GZMK	4	0.266620762291596	0.8899461	-0.7511049
CD8	CD8_C04_GIMAP4	13	-0.0529951544095717	4.0073395	3.6323178
CD8	CD8_C06_IKZF2	15	0.457262217899512	7.5980763	-0.37958106
CD8	CD8_C01_LEF1	10	-0.0514023940421569	-1.1817832	5.051988
CD8	CD8_C06_IKZF2	15	0.438991915622312	8.334061	0.0032843652
CD4	CD4_C04_GZMK	4	0.154881924057536	0.31394002	-2.5111725
CD8	CD8_C06_IKZF2	15	0.243161467888651	7.180798	2.750847
CD8	CD8_C03_CX3CR1	12	0.642548902315296	7.8408155	1.3968062
CD8	CD8_C03_CX3CR1	12	0.0564247088399662	6.5529103	1.7971053
CD4	CD4_C02_IL7R	2	-0.0637092084335191	1.4843158	-1.1158236
CD8	CD8_C06_IKZF2	15	0.274672803486675	6.5001087	0.76492107
CD4	CD4_C04_GZMK	4	-0.0558999750040943	3.2648602	-0.5401053
CD8	CD8_C03_CX3CR1	12	0.433463648957328	7.659034	0.99818045
CD4	CD4_C01_CCR7	1	-0.191444539280508	-0.5280946	-2.3018625
CD8	CD8_C01_LEF1	10	-0.0657587474799689	2.7073896	6.033102
CD4	CD4_C02_IL7R	2	-0.177738329107309	0.64493454	-3.229346
CD4	CD4_C08_FOXP3	8	0.574517967372119	-1.5538176	4.4908834
CD4	CD4_C07_CTLA4	7	0.610230752119234	-3.5955393	4.3622184
CD4	CD4_C01_CCR7	1	0.0763108526321508	0.35048357	-2.4040425
CD8	CD8_C06_IKZF2	15	0.532858662097679	7.358143	2.8561647
CD4	CD4_C04_GZMK	4	0.118248161812287	1.6960919	-1.0863389
CD4	CD4_C04_GZMK	4	0.0763921556874468	3.3756466	0.8007986
CD4	CD4_C04_GZMK	4	0.0555546597285794	2.162813	0.13139124
CD4	CD4_C02_IL7R	2	-0.248800864238261	2.3805878	-1.4011332
CD4	CD4_C01_CCR7	1	-0.167758506263859	-1.237338	-3.7129939
CD4	CD4_C02_IL7R	2	-0.0237635110461357	2.4563968	-1.0016599
CD4	CD4_C02_IL7R	2	0.140593896193228	1.9330757	-2.1774924
CD4	CD4_C08_FOXP3	8	0.262119586282521	-2.5703669	4.3658924
CD4	CD4_C01_CCR7	1	-0.0359741650225345	0.17520933	-1.1791266
CD4	CD4_C01_CCR7	1	-0.0975263681952675	0.8283388	-1.3217459
CD8	CD8_C08_GZMK	17	-0.128156024779456	4.091709	7.1542172
CD8	CD8_C08_GZMK	17	-0.186090564883256	5.1252	7.7207885
CD4	CD4_C02_IL7R	2	-0.209402172968939	0.07560912	-3.672667
CD4	CD4_C04_GZMK	4	-0.115134266258256	2.581347	-0.86296725
CD8	CD8_C01_LEF1	10	-0.212132402883585	-1.0070449	5.0271316
CD4	CD4_C04_GZMK	4	-0.0218138060412339	1.9346589	-0.77583027
CD8	CD8_C04_GIMAP4	13	-0.00616367066436666	5.635288	1.38313
CD4	CD4_C01_CCR7	1	0.000990216471854099	0.7590996	-1.7144699
CD8	CD8_C10_SLC4A10	19	0.191488085030041	3.9089074	9.3922
CD8	CD8_C01_LEF1	10	-0.0598252837980614	-1.0091811	2.745792
CD8	CD8_C01_LEF1	10	-0.0445299282318144	-0.86494297	3.6452277
CD4	CD4_C01_CCR7	1	-0.218957616391172	-0.73554075	-2.2751875
CD4	CD4_C02_IL7R	2	0.0874834063882405	1.336173	-0.7805757
CD4	CD4_C02_IL7R	2	-0.0190891945869174	2.5694575	-2.9154973
CD4	CD4_C04_GZMK	4	-0.147039700059173	2.727347	-0.67351556
CD4	CD4_C04_GZMK	4	-0.0562854013226227	3.7389486	0.3776529
CD4	CD4_C01_CCR7	1	-0.0292584965528847	-0.5417691	-2.7368238
CD4	CD4_C02_IL7R	2	-0.147568853885777	2.5902455	-1.1294111
CD4	CD4_C01_CCR7	1	-0.103454186002523	1.0844771	-1.4588957
CD8	CD8_C10_SLC4A10	19	0.1186674870103	3.5204363	9.503988
CD8	CD8_C03_CX3CR1	12	1.07975705771043	8.626073	1.271377
CD4	CD4_C02_IL7R	2	0.200605294689948	2.14478	-1.5840083
CD4	CD4_C01_CCR7	1	-0.103519924800098	0.4467878	-1.9150113
CD4	CD4_C01_CCR7	1	-0.217299143870801	0.5573119	-1.8417171
CD4	CD4_C05_GNLY	5	0.40173057017712	6.347972	-1.7279927
CD8	CD8_C01_LEF1	10	0.810422221549408	-0.7536255	4.0378494
CD4	CD4_C02_IL7R	2	-0.133790459544129	3.2661018	-2.3678741
CD8	CD8_C01_LEF1	10	-0.282810347113054	3.3415914	4.326585
CD4	CD4_C04_GZMK	4	-0.0389422447451867	3.613217	-0.08335642
CD4	CD4_C02_IL7R	2	-0.198251957707351	1.6564538	-0.89454687
CD8	CD8_C08_GZMK	17	0.176886384198761	4.7049103	5.2044163
CD8	CD8_C08_GZMK	17	0.432987459484476	4.825829	4.6063304
CD4	CD4_C01_CCR7	1	0.0113888457035207	0.653999	-1.232755
CD8	CD8_C01_LEF1	10	-0.187409417413669	-1.0870293	4.314987
CD4	CD4_C02_IL7R	2	-0.110133029625831	0.7130723	-2.0163875
CD4	CD4_C01_CCR7	1	-0.142205151109469	0.041634105	-1.7484534
CD8	CD8_C01_LEF1	10	0.00591478672744654	-1.3452759	5.0181184
CD8	CD8_C01_LEF1	10	0.00115676517638303	-0.9072279	5.5273633
CD8	CD8_C03_CX3CR1	12	0.685254154813309	5.943899	2.926499
CD4	CD4_C04_GZMK	4	0.0254223829477678	3.6978388	-0.04775926
CD4	CD4_C04_GZMK	4	-0.0678086517342133	1.8603324	-1.0076715
CD8	CD8_C08_GZMK	17	-0.012798467528098	4.103798	6.694482
CD4	CD4_C01_CCR7	1	-0.241977642992753	0.13717155	-2.257185
CD4	CD4_C02_IL7R	2	-0.159994506986191	2.542261	-1.7958467
CD4	CD4_C02_IL7R	2	-0.226785360710098	2.280793	-1.3931876
CD4	CD4_C01_CCR7	1	0.0363870898182768	0.42912343	-1.1513349
CD4	CD4_C01_CCR7	1	0.0614015753989067	0.85401833	-1.4005835
CD8	CD8_C03_CX3CR1	12	0.321153568418668	8.363091	0.9051184
CD4	CD4_C01_CCR7	1	-0.173238297921609	-0.4538024	-3.3012786
CD4	CD4_C04_GZMK	4	0.221153371998078	3.4584572	-0.5271108
CD4	CD4_C01_CCR7	1	-0.340483312376507	-0.15692914	-1.7364906
CD4	CD4_C04_GZMK	4	-0.00908623255410572	4.643338	1.0989672
CD4	CD4_C01_CCR7	1	0.100395142454883	0.57655096	-2.2998552
CD4	CD4_C04_GZMK	4	-0.0463492746848259	2.5785322	-0.8672024
CD8	CD8_C01_LEF1	10	0.0229489787247942	3.0197425	5.8117514
CD4	CD4_C02_IL7R	2	-0.149382625804756	1.817611	-2.2427099
CD8	CD8_C01_LEF1	10	-0.0945332707861176	-1.0717847	4.0565853
CD8	CD8_C01_LEF1	10	-0.204980581251371	-1.3980496	4.345762
CD4	CD4_C04_GZMK	4	-0.0716090391123007	2.4579062	-0.4160412
CD4	CD4_C02_IL7R	2	-0.119608750271622	1.9732436	-1.0367557
CD8	CD8_C03_CX3CR1	12	0.283294384877411	9.768515	1.0693467
CD4	CD4_C04_GZMK	4	-0.13226072562234	3.6406975	-0.34661442
CD8	CD8_C08_GZMK	17	-0.0119670417233248	5.4174566	4.870244
CD8	CD8_C01_LEF1	10	0.0495745781087261	-0.96623826	4.947108
CD4	CD4_C01_CCR7	1	-0.0201425897965872	-0.78611714	-4.5045605
CD8	CD8_C03_CX3CR1	12	1.25876458322754	7.827267	1.2007128
CD4	CD4_C01_CCR7	1	0.306392212835755	0.6072605	-1.4504284
CD4	CD4_C02_IL7R	2	0.0786751841180961	1.3572075	-1.3227468
CD4	CD4_C04_GZMK	4	0.331288633209921	3.7954543	0.3970148
CD4	CD4_C04_GZMK	4	0.230242957896229	1.3188778	-0.97464865
CD8	CD8_C01_LEF1	10	-0.238303894292147	-1.643754	3.0771024
CD8	CD8_C08_GZMK	17	0.319569541418909	5.1882625	6.854455
CD4	CD4_C02_IL7R	2	-0.0804381036695504	2.115888	-1.5032722
CD4	CD4_C02_IL7R	2	-0.0383736265530865	1.9086269	-1.051607
CD4	CD4_C05_GNLY	5	0.30271484348952	6.044313	-1.4302142
CD4	CD4_C04_GZMK	4	-0.00312831720744078	0.84306496	-0.80103
CD4	CD4_C04_GZMK	4	-0.154854100959576	2.9551625	0.082325764
CD8	CD8_C10_SLC4A10	19	0.0442830777121633	4.063588	5.779713
CD4	CD4_C04_GZMK	4	0.0671169984633581	4.069595	0.8312403
CD8	CD8_C03_CX3CR1	12	0.0642382673462486	7.714443	1.4350607
CD4	CD4_C04_GZMK	4	-0.0283237528708364	2.2210646	-1.1104608
CD4	CD4_C02_IL7R	2	0.0309044415268773	0.13118605	-3.3274455
CD4	CD4_C04_GZMK	4	0.0854533944489685	1.8528146	-1.0992265
CD4	CD4_C08_FOXP3	8	0.418491071096339	-2.6467466	3.5628521
CD8	CD8_C01_LEF1	10	-0.326093092587486	-1.540439	2.5600169
CD8	CD8_C01_LEF1	10	-0.214389125466277	-0.2894961	4.914499
CD4	CD4_C01_CCR7	1	-0.212655217275197	0.27631754	-2.02492
CD4	CD4_C04_GZMK	4	-0.0645278192972183	3.008069	0.21585627
CD4	CD4_C04_GZMK	4	0.0966984124751633	2.2819471	-0.08043903
CD4	CD4_C02_IL7R	2	-0.136029006046693	2.8518856	-1.9784158
CD4	CD4_C04_GZMK	4	-0.142513967323137	0.87293637	-0.5950254
CD8	CD8_C06_IKZF2	15	0.49006860240121	6.8817353	1.1677208
CD4	CD4_C05_GNLY	5	0.407366520667869	6.720478	-1.0719539
CD4	CD4_C04_GZMK	4	-0.0833205979987485	2.5081758	-0.41524726
CD4	CD4_C04_GZMK	4	-0.180606307441054	-0.17973077	-1.962881
CD4	CD4_C02_IL7R	2	0.111319140506295	2.4135816	-0.7213631
CD4	CD4_C01_CCR7	1	0.0402031622567533	0.12308238	-3.4563534
CD4	CD4_C01_CCR7	1	0.0406844947140239	0.22435686	-1.6728052
CD8	CD8_C03_CX3CR1	12	0.304408584521559	7.213065	0.23480152
CD8	CD8_C06_IKZF2	15	0.361816383336359	7.478514	0.40896255
CD8	CD8_C03_CX3CR1	12	0.199016427218426	6.4793506	1.3387024
CD8	CD8_C10_SLC4A10	19	0.345416658081099	3.4042938	8.95526
CD4	CD4_C04_GZMK	4	0.396730625041215	4.249933	0.8464261
CD4	CD4_C04_GZMK	4	0.0266407006809533	3.9137735	0.35984766
CD4	CD4_C04_GZMK	4	0.0220294860545472	3.507484	0.052378595
CD8	CD8_C04_GIMAP4	13	0.2467378996921	5.5071917	1.959133
CD4	CD4_C05_GNLY	5	-0.0949415298535251	5.4707932	-1.1111262
CD4	CD4_C04_GZMK	4	0.0513383273416124	2.1744213	-0.45796826
CD4	CD4_C04_GZMK	4	0.0516996532788953	1.9646548	-0.9818054
CD4	CD4_C01_CCR7	1	-0.435705390173499	-0.4023575	-2.4427996
CD4	CD4_C02_IL7R	2	-0.178846731434151	1.636414	-2.0320196
CD4	CD4_C04_GZMK	4	-0.0537258105280779	-0.49826145	-2.8096817
CD8	CD8_C01_LEF1	10	-0.115364222176277	-1.1150866	5.1824117
CD8	CD8_C03_CX3CR1	12	0.890763999863892	9.849025	1.7564762
CD8	CD8_C08_GZMK	17	-0.0431968828526845	4.7669334	4.1596923
CD4	CD4_C02_IL7R	2	-0.0237731445177455	0.8958486	-3.6508434
CD4	CD4_C05_GNLY	5	0.243260538720576	5.9959836	-0.9500821
CD8	CD8_C01_LEF1	10	-0.0397589324793154	-1.3213011	3.5471647
CD4	CD4_C04_GZMK	4	0.0274778442411814	2.0239944	-0.4911844
CD4	CD4_C04_GZMK	4	0.0550839127322055	2.957886	-0.7102981
CD4	CD4_C02_IL7R	2	-0.194659823457296	1.4254452	-2.8983912
CD8	CD8_C06_IKZF2	15	-0.163823077760311	7.0396667	0.69336224
CD4	CD4_C02_IL7R	2	-0.120896460933134	3.0907123	-2.1563888
CD4	CD4_C04_GZMK	4	0.48527391275083	5.0505176	1.173965
CD4	CD4_C04_GZMK	4	-0.0874601104536142	3.4722326	0.090563364
CD4	CD4_C04_GZMK	4	-0.144856021071529	3.1873722	-0.45006528
CD4	CD4_C04_GZMK	4	-0.102122945875244	4.226308	0.21734795
CD8	CD8_C01_LEF1	10	-0.440245520097889	-1.3316945	3.578939
CD8	CD8_C08_GZMK	17	1.03559113091333	5.782149	7.1713767
CD4	CD4_C01_CCR7	1	0.199816028486965	1.8202928	-1.3222972
CD4	CD4_C05_GNLY	5	0.294180341308057	6.6714115	-1.0863156
CD4	CD4_C01_CCR7	1	-0.21795974807221	-0.6379723	-3.4632454
CD4	CD4_C01_CCR7	1	-0.395179474083086	-0.9487839	-3.0094898
CD4	CD4_C02_IL7R	2	-0.144220246415653	2.1574693	-0.9145836
CD4	CD4_C01_CCR7	1	0.136943748640212	0.5865654	-1.4048768
CD8	CD8_C06_IKZF2	15	0.428582799964422	6.9479012	0.38482636
CD8	CD8_C10_SLC4A10	19	-0.125477779755228	3.3916898	8.284851
CD4	CD4_C04_GZMK	4	-0.123405809680424	0.97997993	-0.83947533
CD4	CD4_C02_IL7R	2	-0.133392107200362	1.6810263	-0.80294204
CD4	CD4_C04_GZMK	4	-0.0631830058449395	4.3131886	0.46374434
CD4	CD4_C04_GZMK	4	0.0293675834363028	3.3731873	0.60605097
CD4	CD4_C04_GZMK	4	0.144984401690316	1.8483198	-0.27556786
CD4	CD4_C01_CCR7	1	0.0578611128603435	0.9385424	-0.762428
CD8	CD8_C08_GZMK	17	0.199090198001375	6.30103	7.210616
CD8	CD8_C01_LEF1	10	-0.0763886006849488	-0.5198741	5.0964956
CD4	CD4_C02_IL7R	2	0.0262663262005946	2.1055138	-1.7918688
CD4	CD4_C04_GZMK	4	-0.00536967112572349	4.5323887	0.3107629
CD4	CD4_C01_CCR7	1	-0.275660908119827	-0.7396096	-2.2379622
CD8	CD8_C04_GIMAP4	13	0.277549815223183	4.5182424	4.011699
CD8	CD8_C04_GIMAP4	13	0.13921803614963	4.9356036	2.3357801
CD4	CD4_C02_IL7R	2	-0.0214199338379586	1.5933726	-2.5590916
CD8	CD8_C06_IKZF2	15	0.292754822802575	7.3064966	0.019751195
CD8	CD8_C01_LEF1	10	0.00980202111693176	3.6153362	4.7943964
CD4	CD4_C02_IL7R	2	-0.271061831973294	0.8707472	-1.9313763
CD4	CD4_C01_CCR7	1	-0.169203242246371	0.43914074	-3.5229385
CD4	CD4_C02_IL7R	2	-0.137304922142507	2.2576761	-1.2088141
CD8	CD8_C03_CX3CR1	12	1.11586960089783	8.165186	2.0462637
CD8	CD8_C08_GZMK	17	0.305006599637471	4.362795	5.009048
CD4	CD4_C04_GZMK	4	-0.0866000227866377	2.6431456	-0.33997822
CD4	CD4_C01_CCR7	1	-0.0685825623067329	-0.6638285	-2.2764924
CD8	CD8_C06_IKZF2	15	0.494202347266488	7.3965225	0.7764259
CD8	CD8_C10_SLC4A10	19	0.179384191058798	3.5183313	8.694786
CD8	CD8_C10_SLC4A10	19	-0.0990937523588571	3.574547	9.378705
CD4	CD4_C01_CCR7	1	0.486968227267468	-2.028546	-3.7136805
CD4	CD4_C02_IL7R	2	0.0697999925870285	2.2032962	-1.19061
CD4	CD4_C02_IL7R	2	-0.048104729828825	0.6276319	-3.0174215
CD4	CD4_C01_CCR7	1	0.0851071122018592	-1.0307845	-2.881384
CD8	CD8_C10_SLC4A10	19	0.014718526007889	3.5324357	9.469748
CD4	CD4_C02_IL7R	2	-0.15869153903875	2.8192682	-1.2876333
CD8	CD8_C03_CX3CR1	12	0.210541545253392	6.9172487	2.36309
CD8	CD8_C10_SLC4A10	19	0.276123457056213	3.4509466	9.845362
CD4	CD4_C04_GZMK	4	-0.1634207537631	2.8595955	-0.28037262
CD4	CD4_C04_GZMK	4	0.107000823258978	3.9374804	0.3098305
CD8	CD8_C08_GZMK	17	-0.31345307573349	4.087981	5.8321753
CD4	CD4_C01_CCR7	1	0.0634419002734019	-0.2973644	-0.9582777
CD4	CD4_C01_CCR7	1	-0.113257456471719	0.7392047	-1.4731195
CD4	CD4_C05_GNLY	5	0.512031104973881	7.3312297	-1.1361054
CD8	CD8_C08_GZMK	17	0.629868387897673	5.5695944	4.4045134
CD8	CD8_C10_SLC4A10	19	-0.168528459490092	2.6786692	7.2717423
CD4	CD4_C04_GZMK	4	0.234059506542113	5.3194447	0.75892323
CD8	CD8_C01_LEF1	10	0.0412536918456363	-0.9578298	4.8371816
CD8	CD8_C08_GZMK	17	0.15730279907094	5.031447	4.905459
CD8	CD8_C03_CX3CR1	12	0.700608504513894	5.630634	0.3644533
CD4	CD4_C01_CCR7	1	0.0715396937576519	0.8563212	-0.8100712
CD4	CD4_C01_CCR7	1	-0.208543641920574	-0.541087	-3.0274377
CD4	CD4_C04_GZMK	4	-0.0902751369894693	2.12561	-0.9864901
CD8	CD8_C01_LEF1	10	-0.335900225272314	-1.195743	4.70586
CD8	CD8_C03_CX3CR1	12	0.477850823319438	8.583953	1.0400678
CD4	CD4_C01_CCR7	1	-0.154804181788382	-0.778435	-2.2838502
CD4	CD4_C02_IL7R	2	0.049230783924338	1.7097704	-1.3309578
CD4	CD4_C02_IL7R	2	0.0137453891157213	2.6230228	-1.5282155
CD8	CD8_C03_CX3CR1	12	0.430703040224907	10.102569	0.071402736
CD4	CD4_C02_IL7R	2	0.261969562943196	2.1181223	-0.9574586
CD4	CD4_C01_CCR7	1	-0.116098824863965	-0.44383705	-1.9787034
CD8	CD8_C01_LEF1	10	-0.085919884580332	-0.75478274	5.4186797
CD4	CD4_C04_GZMK	4	0.268265111966997	3.7622464	0.78694767
CD4	CD4_C01_CCR7	1	0.000154822282456371	-0.49522462	-2.7716506
CD8	CD8_C06_IKZF2	15	0.600811781667241	7.532927	-0.3244216
CD4	CD4_C01_CCR7	1	-0.235662023948891	0.39340934	-3.4872139
CD4	CD4_C02_IL7R	2	-0.302590901830732	0.25802547	-4.2743697
CD4	CD4_C02_IL7R	2	-0.112389130026536	3.3830395	0.30626556
CD4	CD4_C01_CCR7	1	-0.386316306663446	1.3144621	-2.0683775
CD8	CD8_C04_GIMAP4	13	0.131198786785128	6.584328	2.2039194
CD4	CD4_C02_IL7R	2	-0.0389261751908907	2.1834564	-1.5648761
CD8	CD8_C06_IKZF2	15	0.475933612568045	8.48173	0.93412703
CD4	CD4_C04_GZMK	4	-0.124158449709223	3.2545063	-0.3899079
CD4	CD4_C04_GZMK	4	-0.0197944076653336	3.4742332	0.14518942
CD4	CD4_C02_IL7R	2	-0.242742704407714	1.4020699	-1.8552581
CD4	CD4_C01_CCR7	1	-0.0378685497740441	0.77334094	-1.3954511
CD4	CD4_C01_CCR7	1	0.0681085902550837	-0.14495781	-1.9267633
CD4	CD4_C02_IL7R	2	-0.164000201563042	0.6242831	-2.2774549
CD4	CD4_C01_CCR7	1	-0.103493640052791	-0.6325257	-2.9364345
CD4	CD4_C04_GZMK	4	-0.131158299007547	3.0271437	-0.49443498
CD8	CD8_C01_LEF1	10	0.117516224598232	3.4292471	4.9708285
CD4	CD4_C04_GZMK	4	0.0171286654918428	1.2734562	-1.0145311
CD4	CD4_C01_CCR7	1	-0.393860505110085	-0.98187906	-3.3891172
CD8	CD8_C01_LEF1	10	-0.0916639779162533	-1.5734429	4.225052
CD4	CD4_C01_CCR7	1	-0.263773795365628	-0.4735048	-4.103284
CD8	CD8_C06_IKZF2	15	0.538969319326917	8.7315445	0.15056852
CD8	CD8_C03_CX3CR1	12	0.404928798876874	8.45506	1.774595
CD8	CD8_C08_GZMK	17	-0.0355003585745994	4.131612	8.131193
CD8	CD8_C04_GIMAP4	13	0.253578393393864	5.9023867	2.3733788
CD4	CD4_C04_GZMK	4	-0.122288894805845	2.7602193	-0.3627187
CD4	CD4_C02_IL7R	2	-0.200643860984259	2.504424	-2.0690103
CD4	CD4_C01_CCR7	1	0.193783058071459	0.64479077	-0.8895433
CD4	CD4_C01_CCR7	1	-0.13102149455022	0.24073023	-3.0006638
CD8	CD8_C01_LEF1	10	-0.112539254205696	-0.9194423	4.9562926
CD4	CD4_C01_CCR7	1	-0.0843752251372694	0.076971985	-2.198576
CD4	CD4_C02_IL7R	2	-0.216558865066162	2.0216625	-2.0952826
CD4	CD4_C04_GZMK	4	0.00618337329752591	2.2445896	-0.926414
CD4	CD4_C04_GZMK	4	-0.122244984509181	2.29186	-0.52373856
CD4	CD4_C02_IL7R	2	-0.265585010152409	3.3886414	-2.559954
CD4	CD4_C02_IL7R	2	-0.144490788991056	3.2947977	-2.678986
CD4	CD4_C01_CCR7	1	-0.00486210237337001	0.5903976	-2.0340645
CD4	CD4_C01_CCR7	1	-0.0982414206251072	-0.13035344	-1.3451468
CD4	CD4_C02_IL7R	2	-0.111068874712608	2.2813592	-1.3315067
CD4	CD4_C01_CCR7	1	-0.0595682483032763	-0.732957	-2.9616983
CD4	CD4_C01_CCR7	1	-0.266322011240786	-1.0318409	-4.5787845
CD4	CD4_C01_CCR7	1	-0.124587059143838	1.0078603	-0.8843331
CD4	CD4_C01_CCR7	1	-0.154975573261071	0.23333907	-1.3150841
CD4	CD4_C04_GZMK	4	-0.0895966177560408	2.328056	-0.739198
CD8	CD8_C01_LEF1	10	-0.16491230215025	-0.9560598	4.9351125
CD8	CD8_C03_CX3CR1	12	0.335415683054545	7.556304	0.28234667
CD4	CD4_C04_GZMK	4	0.195293704937849	3.1560814	-0.4611459
CD4	CD4_C04_GZMK	4	0.0656799093946846	3.6538682	-0.2881525
CD4	CD4_C04_GZMK	4	-0.128718604603796	2.2689981	-0.40365714
CD4	CD4_C04_GZMK	4	-0.128831403118126	2.912842	-0.54268825
CD4	CD4_C02_IL7R	2	-0.178054852567587	2.6425548	-2.7289228
CD8	CD8_C03_CX3CR1	12	0.887009062596845	7.1444244	3.1924083
CD8	CD8_C08_GZMK	17	0.02877831306292	5.116265	6.3015933
